filename	path	sliced_path	bytes
m84046_230502_210601_s4.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_210601_s4.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi	192594894015
m84046_230508_200815_s4.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi	212618417200
m84046_230502_203455_s3.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230502_203455_s3.hifi_reads.bc2091.bam	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi	209328403383
m84046_230428_231421_s3.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi	255748749937
m84046_230504_202347_s2.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi	232541960170
m84046_230508_193709_s3.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230508_193709_s3.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi	112449602865
m84046_230504_195327_s1.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230504_195327_s1.hifi_reads.bc2094.bam	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi	230114920151
m84091_231120_193041_s3.hifi_reads.bc1012.bam	s3://human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_HiFi/m84091_231120_193041_s3.hifi_reads.bc1012.bam	s3://human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_HiFi	218050441853
m64136_220726_203708-bc1020.5mc.hifi_reads.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220726_203708-bc1020.5mc.hifi_reads.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi	142836732450
m64136_220730_113921-bc1020.5mc.hifi_reads.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220730_113921-bc1020.5mc.hifi_reads.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi	152825872282
m64136_220728_160902-bc1020.5mc.hifi_reads.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m64136_220728_160902-bc1020.5mc.hifi_reads.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi	153462888940
m84081_230728_191731_s1.hifi_reads.bc2027.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2027.bam	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi	199665667634
m84046_230707_195504_s2.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m84046_230707_195504_s2.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi	262324407939
m54329U_210608_221930.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m54329U_210608_221930.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi	109659033870
m54329U_210611_221457.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m54329U_210611_221457.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi	89579130326
m54329U_210618_202343.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m54329U_210618_202343.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi	96052807283
m64076_210610_224207.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m64076_210610_224207.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi	131929470370
m84046_230508_200815_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi	61193419972
m84046_230504_205453_s3.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230504_205453_s3.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi	253897097921
m84046_230501_151821_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi	267113233286
m84046_230504_212559_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230504_212559_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi	249259420435
m84081_231124_014115_s1.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_014115_s1.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi	149293113220
m84081_231124_021221_s2.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_021221_s2.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi	123428076678
m84081_231124_024327_s3.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi	139854946489
m64043_210604_175624.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210604_175624.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi	126554836934
m64043_210606_013256.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210606_013256.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi	125566093886
m64043_210607_090252.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210607_090252.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi	86696599936
m64043_210610_203329.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m64043_210610_203329.hifi_reads.bam	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi	95463028329
m84091_231120_185935_s2.hifi_reads.bc1016.bam	s3://human-pangenomics/working/HPRC/NA19087/raw_data/PacBio_HiFi/m84091_231120_185935_s2.hifi_reads.bc1016.bam	s3://human-pangenomics/working/HPRC/NA19087/raw_data/PacBio_HiFi	256620264724
